SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,any_landfall,first_landfall_time,first_landfall_lat,first_landfall_lon,first_landfall_wind,first_landfall_nature,peak_intensity,landfall_intensity
1976172N11141,1976-06-20 00:00:00,1976-07-05 12:00:00,1976,120.0,125,20.570400000000003,129.91039999999998,True,1976-06-24 09:00:00,13.9,124.2,55.0,TS,TY,TS
1976233N13136,1976-08-20 00:00:00,1976-08-25 12:00:00,1976,45.0,45,19.24222222222222,121.19333333333333,True,1976-08-22 09:00:00,17.9,121.7,35.0,TS,TS,TS
1976336N08133,1976-12-01 00:00:00,1976-12-08 00:00:00,1976,45.0,57,12.440350877192984,126.07894736842105,True,1976-12-04 21:00:00,12.5,124.4,43.0,TS,TS,TS
1977194N06142,1977-07-16 12:00:00,1977-07-21 12:00:00,1977,75.0,41,16.378048780487806,116.52439024390245,True,1977-07-17 00:00:00,12.2,125.4,40.0,TS,TY,TS
1977254N19147,1977-09-14 12:00:00,1977-09-23 18:00:00,1977,75.0,75,18.288,117.86933333333334,True,1977-09-15 15:00:00,18.0,122.0,55.0,TS,TY,TS
1977308N07156,1977-11-06 06:00:00,1977-11-17 00:00:00,1977,125.0,87,15.145977011494253,132.15632183908048,True,1977-11-13 21:00:00,15.0,121.3,100.0,TS,TY,TY
1977352N05171,1977-12-20 06:00:00,1978-01-03 18:00:00,1977,95.0,117,10.344444444444443,154.1871794871795,True,1978-01-02 03:00:00,10.2,125.6,30.0,TS,TY,TD
1978105N04149,1978-04-15 00:00:00,1978-04-26 18:00:00,1978,85.0,95,12.953684210526315,127.09157894736843,True,1978-04-20 00:00:00,11.3,124.7,60.0,TS,TY,TS
1978177N11130,1978-06-26 00:00:00,1978-06-30 18:00:00,1978,35.0,39,11.492307692307692,119.11794871794872,True,1978-06-27 00:00:00,11.3,125.6,20.0,MX,TS,TD
1978230N09136,1978-08-18 00:00:00,1978-08-28 00:00:00,1978,65.0,81,16.119753086419752,123.86172839506172,True,1978-08-23 15:00:00,17.9,121.9,28.0,TS,TY,TD
1978262N14135,1978-09-20 00:00:00,1978-09-26 12:00:00,1978,50.0,53,15.645283018867925,118.28113207547169,True,1978-09-22 15:00:00,15.4,120.7,25.0,TS,TS,TD
1978264N08147,1978-09-20 12:00:00,1978-10-02 18:00:00,1978,75.0,99,14.224242424242425,125.76565656565656,True,1978-09-26 18:00:00,13.1,123.7,50.0,TS,TY,TS
1978279N14142,1978-10-06 00:00:00,1978-10-16 12:00:00,1978,60.0,85,16.122352941176473,121.04823529411765,True,1978-10-09 18:00:00,15.0,121.5,50.0,TS,TS,TS
1978288N10185,1978-10-15 00:00:00,1978-10-29 18:00:00,1978,150.0,119,12.30420168067227,112.68319327731092,True,1978-10-26 18:00:00,15.5,121.2,100.0,TS,STY,TY
1978320N15130,1978-11-15 18:00:00,1978-11-20 00:00:00,1978,25.0,35,14.657142857142857,127.17714285714285,True,1978-11-19 21:00:00,13.4,123.7,18.0,TS,TD,TD
1979098N02144,1979-04-08 00:00:00,1979-04-21 00:00:00,1979,80.0,105,10.686666666666666,132.1647619047619,True,1979-04-15 15:00:00,11.1,124.9,78.0,TS,TY,TY
1979126N04148,1979-05-06 00:00:00,1979-05-17 00:00:00,1979,40.0,89,10.331460674157304,129.4179775280899,True,1979-05-11 00:00:00,9.3,125.9,30.0,TS,TS,TD
1979254N10140,1979-09-13 00:00:00,1979-09-24 00:00:00,1979,70.0,89,15.704494382022473,123.93483146067416,True,1979-09-17 18:00:00,13.8,124.3,55.0,TS,TY,TS
1979271N13113,1979-09-30 12:00:00,1979-10-15 00:00:00,1979,110.0,117,13.038461538461538,117.22649572649573,True,1979-10-01 18:00:00,14.7,120.3,15.0,TS,TY,TD
1979300N04166,1979-11-02 00:00:00,1979-11-07 12:00:00,1979,140.0,45,12.386666666666667,130.2422222222222,True,1979-11-06 09:00:00,16.6,122.2,85.0,TS,STY,TY
1979311N10142,1979-11-07 00:00:00,1979-11-13 18:00:00,1979,50.0,55,16.48909090909091,129.85454545454544,True,1979-11-13 18:00:00,15.2,121.4,20.0,TS,TS,TD
1979350N07153,1979-12-17 00:00:00,1979-12-23 12:00:00,1979,60.0,53,11.09622641509434,132.72264150943397,True,1979-12-21 09:00:00,11.6,125.1,45.0,TS,TS,TS
1980076N06148,1980-03-18 00:00:00,1980-03-25 00:00:00,1980,30.0,57,10.22982456140351,131.48070175438596,True,1980-03-23 15:00:00,12.1,125.3,30.0,TS,TD,TD
1980137N04158,1980-05-19 00:00:00,1980-05-26 06:00:00,1980,55.0,59,11.457627118644067,135.62372881355932,True,1980-05-25 03:00:00,15.5,121.4,38.0,TS,TS,TS
1980171N06142,1980-06-19 00:00:00,1980-06-29 00:00:00,1980,50.0,81,13.356790123456792,122.02345679012345,True,1980-06-23 06:00:00,11.3,125.0,25.0,TS,TS,TD
1980197N07154,1980-07-16 00:00:00,1980-07-23 00:00:00,1980,105.0,57,15.436842105263157,129.26315789473685,True,1980-07-20 18:00:00,17.0,122.2,70.0,TS,TY,TY
1980197N15133,1980-07-15 18:00:00,1980-07-19 06:00:00,1980,30.0,29,17.59655172413793,116.7655172413793,True,1980-07-16 09:00:00,14.5,121.4,23.0,TS,TD,TD
1980201N08155,1980-07-19 00:00:00,1980-07-27 18:00:00,1980,130.0,71,14.167605633802816,131.5718309859155,True,1980-07-25 00:00:00,16.8,122.4,100.0,TS,STY,TY
1980296N05165,1980-10-28 12:00:00,1980-11-07 18:00:00,1980,125.0,83,15.304819277108432,133.46385542168676,True,1980-11-04 18:00:00,16.0,121.6,105.0,TS,TY,TY
1980300N08137,1980-10-28 18:00:00,1980-11-02 00:00:00,1980,35.0,35,14.802857142857144,115.48,True,1980-10-28 18:00:00,13.0,124.0,25.0,TS,TS,TD
1981176N08150,1981-06-28 18:00:00,1981-07-05 00:00:00,1981,75.0,51,15.429411764705883,118.03333333333333,True,1981-06-30 12:00:00,13.8,123.8,35.0,TS,TY,TS
1981178N05160,1981-07-01 00:00:00,1981-07-07 12:00:00,1981,55.0,53,15.543396226415094,122.73396226415093,True,1981-07-04 03:00:00,15.0,122.0,45.0,TS,TS,TS
1981256N10150,1981-09-13 18:00:00,1981-09-22 12:00:00,1981,120.0,71,15.681690140845072,128.74788732394367,True,1981-09-20 06:00:00,19.1,121.2,110.0,TS,TY,TY
1981283N07132,1981-10-10 00:00:00,1981-10-14 12:00:00,1981,45.0,37,10.486486486486486,121.60270270270271,True,1981-10-12 00:00:00,11.0,124.0,20.0,MX,TS,TD
1981317N14153,1981-11-12 12:00:00,1981-11-23 06:00:00,1981,100.0,87,15.209195402298851,130.91034482758621,True,1981-11-19 15:00:00,13.4,123.4,58.0,TS,TY,TS
1981319N07163,1981-11-17 18:00:00,1981-11-27 00:00:00,1981,135.0,75,15.261333333333333,134.25199999999998,True,1981-11-24 09:00:00,15.7,121.2,75.0,TS,STY,TY
1981355N07149,1981-12-22 18:00:00,1981-12-28 12:00:00,1981,95.0,47,13.151063829787235,124.4,True,1981-12-25 15:00:00,12.7,124.1,78.0,TS,TY,TY
1982073N07153,1982-03-14 06:00:00,1982-03-25 00:00:00,1982,60.0,87,9.257471264367815,128.1103448275862,True,1982-03-19 12:00:00,8.3,126.3,55.0,TS,TS,TS
1982077N04161,1982-03-18 06:00:00,1982-04-01 06:00:00,1982,105.0,113,10.252212389380531,129.69646017699117,True,1982-03-25 21:00:00,10.4,125.1,98.0,TS,TY,TY
1982190N09148,1982-07-12 12:00:00,1982-07-17 12:00:00,1982,55.0,41,16.173170731707316,121.58780487804879,True,1982-07-15 06:00:00,15.8,121.3,45.0,TS,TS,TS
1982227N09140,1982-08-20 00:00:00,1982-09-03 06:00:00,1982,90.0,115,19.03739130434783,124.68173913043478,True,1982-08-20 00:00:00,11.4,124.4,20.0,MX,TY,TD
1982248N14133,1982-09-04 18:00:00,1982-09-16 00:00:00,1982,90.0,91,15.883516483516484,119.31978021978023,True,1982-09-08 15:00:00,13.2,123.5,53.0,TS,TY,TS
1982283N17148,1982-10-10 06:00:00,1982-10-18 06:00:00,1982,115.0,65,16.99846153846154,124.19846153846153,True,1982-10-14 15:00:00,17.5,121.6,93.0,TS,TY,TY
1982325N08176,1982-11-21 18:00:00,1982-12-09 00:00:00,1982,100.0,139,11.452517985611511,149.7093525179856,True,1982-12-07 09:00:00,12.4,123.5,58.0,TS,TY,TS
1982339N07139,1982-12-07 06:00:00,1982-12-10 18:00:00,1982,65.0,29,15.124137931034484,124.03793103448275,True,1982-12-08 12:00:00,13.8,123.5,55.0,TS,TY,TS
1983167N05145,1983-06-19 00:00:00,1983-06-26 06:00:00,1983,35.0,59,11.477966101694916,120.79830508474576,True,1983-06-21 15:00:00,9.6,125.6,25.0,TS,TS,TD
1983186N04153,1983-07-09 06:00:00,1983-07-18 06:00:00,1983,90.0,73,13.463013698630137,125.93287671232878,True,1983-07-14 12:00:00,13.4,123.4,80.0,TS,TY,TY
1983188N06136,1983-07-09 12:00:00,1983-07-13 18:00:00,1983,65.0,35,16.208571428571428,116.40857142857143,True,1983-07-09 18:00:00,12.5,125.2,25.0,TS,TY,TD
1983279N04140,1983-10-08 06:00:00,1983-10-14 00:00:00,1983,65.0,47,15.785106382978723,121.26170212765958,True,1983-10-11 00:00:00,15.9,121.3,30.0,TS,TY,TD
1983321N11111,1983-11-17 00:00:00,1983-11-24 18:00:00,1983,70.0,63,8.731746031746033,113.43174603174603,True,1983-11-24 03:00:00,10.4,119.2,25.0,TS,TY,TD
1984184N06139,1984-07-04 18:00:00,1984-07-09 18:00:00,1984,55.0,41,17.951219512195124,117.49268292682926,True,1984-07-06 00:00:00,15.7,121.4,20.0,TS,TS,TD
1984238N18137,1984-08-28 00:00:00,1984-08-31 00:00:00,1984,60.0,25,19.864,119.844,True,1984-08-28 18:00:00,18.3,122.1,45.0,TS,TS,TS
1984239N08146,1984-08-26 00:00:00,1984-09-06 12:00:00,1984,125.0,93,12.978494623655914,129.05376344086022,True,1984-09-01 18:00:00,9.7,125.5,115.0,TS,TY,TY
1984302N00149,1984-10-30 12:00:00,1984-11-08 12:00:00,1984,120.0,73,9.7986301369863,128.10684931506847,True,1984-11-04 21:00:00,11.3,124.9,110.0,TS,TY,TY
1985240N08148,1985-08-31 18:00:00,1985-09-06 06:00:00,1985,75.0,45,17.464444444444442,120.92222222222222,True,1985-09-03 06:00:00,16.5,122.2,70.0,TS,TY,TY
1985284N05159,1985-10-11 18:00:00,1985-10-21 18:00:00,1985,150.0,81,13.912345679012347,130.03827160493827,True,1985-10-18 18:00:00,15.5,120.9,85.0,TS,STY,TY
1985294N10122,1985-10-23 00:00:00,1985-11-01 06:00:00,1985,100.0,75,20.150666666666666,124.46,True,1985-10-24 06:00:00,15.9,121.4,35.0,TS,TY,TS
1986179N11175,1986-07-03 00:00:00,1986-07-11 12:00:00,1986,140.0,69,17.1,130.99420289855072,True,1986-07-09 00:00:00,17.9,122.0,90.0,TS,STY,TY
1986276N07177,1986-10-11 00:00:00,1986-10-19 00:00:00,1986,80.0,65,17.318461538461538,117.41230769230769,True,1986-10-11 06:00:00,11.2,125.3,45.0,TS,TY,TS
1986287N09141,1986-10-18 06:00:00,1986-10-23 00:00:00,1986,55.0,39,14.051282051282051,115.37692307692308,True,1986-10-18 18:00:00,12.3,125.2,55.0,TS,TS,TS
1986302N05178,1986-11-07 18:00:00,1986-11-11 18:00:00,1986,60.0,33,13.748484848484848,114.86969696969696,True,1986-11-07 18:00:00,12.8,120.9,30.0,TS,TS,TD
1986309N07162,1986-11-10 18:00:00,1986-11-16 06:00:00,1986,55.0,45,13.035555555555556,121.83777777777777,True,1986-11-12 18:00:00,10.7,125.1,40.0,TS,TS,TS
1986343N05176,1986-12-14 06:00:00,1986-12-23 12:00:00,1986,95.0,75,9.976,138.35066666666665,True,1986-12-21 21:00:00,10.1,123.1,55.0,TS,TY,TS
1986353N03178,1986-12-21 18:00:00,1987-01-01 06:00:00,1986,90.0,85,11.171764705882353,144.67176470588237,True,1986-12-31 12:00:00,10.4,124.8,40.0,TS,TY,TS
1987219N08134,1987-08-07 00:00:00,1987-08-17 06:00:00,1987,140.0,83,13.280722891566265,121.87831325301204,True,1987-08-12 03:00:00,12.5,124.9,130.0,TS,STY,STY
1987219N08155,1987-08-07 00:00:00,1987-08-24 12:00:00,1987,85.0,141,14.195744680851064,126.76737588652483,True,1987-08-18 00:00:00,16.0,121.6,70.0,TS,TY,TY
1987288N13168,1987-10-14 18:00:00,1987-10-28 06:00:00,1987,140.0,109,17.455045871559633,134.94128440366973,True,1987-10-23 15:00:00,18.9,121.9,90.0,TS,STY,TY
1987311N10148,1987-11-07 00:00:00,1987-11-19 12:00:00,1987,45.0,101,13.02871287128713,128.04257425742574,True,1987-11-14 15:00:00,13.0,124.1,25.0,TS,TS,TD
1987320N03171,1987-11-16 00:00:00,1987-11-30 06:00:00,1987,145.0,115,10.862608695652174,138.3678260869565,True,1987-11-25 15:00:00,13.2,123.6,138.0,TS,STY,STY
1987325N13126,1987-11-20 18:00:00,1987-11-25 12:00:00,1987,45.0,39,12.297435897435898,115.56666666666668,True,1987-11-21 03:00:00,12.9,124.1,23.0,TS,TS,TD
1987343N05154,1987-12-09 00:00:00,1987-12-20 06:00:00,1987,100.0,91,10.95934065934066,132.15274725274725,True,1987-12-15 21:00:00,11.7,125.5,95.0,TS,TY,TY
1988005N03174,1988-01-05 06:00:00,1988-01-18 00:00:00,1988,115.0,103,10.509708737864077,149.54757281553398,True,1988-01-16 18:00:00,13.7,121.1,40.0,TS,TY,TS
1988177N07137,1988-06-24 12:00:00,1988-06-29 00:00:00,1988,45.0,37,9.897297297297296,127.22702702702702,True,1988-06-27 09:00:00,10.5,125.1,40.0,TS,TS,TS
1988263N15126,1988-09-18 18:00:00,1988-09-22 00:00:00,1988,60.0,27,19.11851851851852,120.26296296296296,True,1988-09-19 18:00:00,17.9,121.8,35.0,TS,TS,TS
1988290N08145,1988-10-16 06:00:00,1988-10-22 18:00:00,1988,75.0,53,14.249056603773585,127.42830188679245,True,1988-10-20 15:00:00,16.5,121.7,73.0,TS,TY,TY
1988295N10138,1988-10-20 12:00:00,1988-10-28 18:00:00,1988,125.0,67,14.08955223880597,123.44626865671641,True,1988-10-24 06:00:00,13.8,124.3,110.0,TS,TY,TY
1988306N15130,1988-11-01 06:00:00,1988-11-03 06:00:00,1988,25.0,17,11.48235294117647,123.68823529411763,True,1988-11-02 06:00:00,10.9,122.7,25.0,TS,TD,TD
1988307N09131,1988-11-03 12:00:00,1988-11-06 18:00:00,1988,65.0,27,10.011111111111111,114.82962962962964,True,1988-11-04 09:00:00,9.2,118.2,35.0,TS,TY,TS
1988308N09140,1988-11-03 00:00:00,1988-11-12 00:00:00,1988,125.0,73,12.054794520547945,124.13561643835617,True,1988-11-07 03:00:00,11.2,125.3,113.0,TS,TY,TY
1989134N07138,1989-05-14 00:00:00,1989-05-21 00:00:00,1989,75.0,57,14.008771929824562,123.01578947368421,True,1989-05-16 18:00:00,11.8,125.4,45.0,TS,TY,TS
1989153N04144,1989-06-02 06:00:00,1989-06-11 12:00:00,1989,100.0,75,12.838666666666667,123.04933333333334,True,1989-06-06 03:00:00,11.6,125.0,40.0,TS,TY,TS
1989187N15132,1989-07-05 12:00:00,1989-07-11 12:00:00,1989,60.0,49,17.47142857142857,120.84693877551021,True,1989-07-08 12:00:00,16.9,122.3,60.0,TS,TS,TS
1989190N20160,1989-07-09 00:00:00,1989-07-19 00:00:00,1989,140.0,81,18.737037037037037,132.61111111111111,True,1989-07-15 21:00:00,18.1,121.9,130.0,TS,STY,STY
1989199N05139,1989-07-18 00:00:00,1989-07-24 12:00:00,1989,55.0,53,14.30188679245283,118.52641509433961,True,1989-07-20 09:00:00,14.1,121.7,25.0,TS,TS,TD
1989279N07151,1989-10-06 00:00:00,1989-10-13 18:00:00,1989,70.0,63,12.60952380952381,128.44444444444446,True,1989-10-10 15:00:00,13.3,123.4,65.0,TS,TY,TY
1989286N14137,1989-10-13 00:00:00,1989-10-22 12:00:00,1989,140.0,77,16.72077922077922,123.912987012987,True,1989-10-19 03:00:00,16.6,122.2,110.0,TS,STY,TY
1989314N10152,1989-11-10 00:00:00,1989-11-24 00:00:00,1989,90.0,113,12.823008849557523,133.94247787610618,True,1989-11-21 21:00:00,15.6,121.5,83.0,TS,TY,TY
1990129N05138,1990-05-09 00:00:00,1990-05-20 06:00:00,1990,90.0,91,11.497802197802198,124.0,True,1990-05-13 09:00:00,6.0,125.3,20.0,NR,TY,TD
1990163N08133,1990-06-12 00:00:00,1990-06-19 00:00:00,1990,55.0,57,15.603508771929825,118.59122807017543,True,1990-06-14 09:00:00,13.8,123.8,25.0,TS,TS,TD
1990171N11148,1990-06-20 00:00:00,1990-07-01 00:00:00,1990,115.0,89,15.413483146067415,130.7516853932584,True,1990-06-27 06:00:00,17.9,121.8,85.0,TS,TY,TY
1990232N13141,1990-08-20 06:00:00,1990-08-30 06:00:00,1990,70.0,81,17.266666666666666,123.70493827160495,True,1990-08-26 09:00:00,18.2,121.5,63.0,TS,TY,TS
1990283N15129,1990-10-09 12:00:00,1990-10-15 06:00:00,1990,35.0,47,13.661702127659575,115.80212765957447,True,1990-10-10 18:00:00,14.3,122.7,15.0,NR,TS,TD
1990310N07152,1990-11-06 00:00:00,1990-11-18 12:00:00,1990,150.0,101,11.645544554455446,126.7940594059406,True,1990-11-12 18:00:00,10.4,124.9,120.0,TS,STY,TY
1990319N07197,1990-11-14 12:00:00,1990-12-05 00:00:00,1990,140.0,165,9.405454545454546,93.19878787878787,True,1990-12-04 12:00:00,7.7,126.0,20.0,NR,STY,TD
1991062N04156,1991-03-03 06:00:00,1991-03-15 18:00:00,1991,60.0,101,7.361386138613861,137.21485148514853,True,1991-03-13 06:00:00,10.5,124.9,30.0,TS,TS,TD
1991111N04145,1991-04-20 12:00:00,1991-04-28 18:00:00,1991,45.0,67,9.813432835820896,125.18656716417911,True,1991-04-24 09:00:00,9.0,125.7,30.0,TS,TS,TD
1991163N11128,1991-06-11 18:00:00,1991-06-17 00:00:00,1991,105.0,43,15.47906976744186,123.25813953488372,True,1991-06-15 03:00:00,15.4,121.3,55.0,TS,TY,TS
1991187N06139,1991-07-06 00:00:00,1991-07-14 12:00:00,1991,80.0,69,13.58695652173913,121.35217391304347,True,1991-07-09 12:00:00,12.0,125.1,25.0,TS,TY,TD
1991196N06153,1991-07-15 00:00:00,1991-07-25 06:00:00,1991,70.0,83,13.672289156626505,130.1987951807229,True,1991-07-22 06:00:00,17.5,122.1,70.0,TS,TY,TY
1991220N10133,1991-08-08 00:00:00,1991-08-18 00:00:00,1991,95.0,81,16.67037037037037,119.3,True,1991-08-12 09:00:00,18.3,122.1,25.0,TS,TY,TD
1991244N19126,1991-09-01 00:00:00,1991-09-07 12:00:00,1991,55.0,53,20.28679245283019,117.73396226415093,True,1991-09-01 18:00:00,18.1,122.0,15.0,NR,TS,TD
1991289N06156,1991-10-16 00:00:00,1991-10-31 06:00:00,1991,145.0,123,13.892682926829268,135.72926829268295,True,1991-10-27 12:00:00,18.0,122.1,100.0,TS,STY,TY
1991304N08140,1991-11-01 06:00:00,1991-11-08 12:00:00,1991,45.0,59,11.857627118644068,123.39491525423729,True,1991-11-04 21:00:00,11.6,125.4,43.0,TS,TS,TS
1991317N09141,1991-11-12 18:00:00,1991-11-20 00:00:00,1991,45.0,59,13.072881355932203,125.17966101694915,True,1991-11-16 12:00:00,13.7,123.1,45.0,TS,TS,TS
1992174N13126,1992-06-21 18:00:00,1992-07-01 00:00:00,1992,80.0,75,16.502666666666666,113.79066666666665,True,1992-06-22 09:00:00,13.0,124.0,15.0,NR,TY,TD
1992188N07156,1992-07-05 18:00:00,1992-07-14 00:00:00,1992,75.0,67,13.995522388059703,130.57014925373136,True,1992-07-11 03:00:00,15.9,121.4,70.0,TS,TY,TY
1992194N07140,1992-07-11 12:00:00,1992-07-18 12:00:00,1992,55.0,57,15.72456140350877,123.83859649122807,True,1992-07-15 06:00:00,17.5,121.7,20.0,TS,TS,TD
1992198N13135,1992-07-16 00:00:00,1992-07-24 00:00:00,1992,65.0,65,16.886153846153846,120.9676923076923,True,1992-07-20 00:00:00,16.6,122.2,25.0,TS,TY,TD
1992289N08135,1992-10-15 00:00:00,1992-10-29 18:00:00,1992,80.0,119,13.16218487394958,125.50336134453781,True,1992-10-26 00:00:00,14.8,121.0,55.0,TS,TY,TS
1992314N08141,1992-11-08 12:00:00,1992-11-22 00:00:00,1992,125.0,109,11.671559633027524,105.65871559633027,True,1992-11-10 21:00:00,9.4,125.8,25.0,NR,TY,TD
1993059N05136,1993-02-27 18:00:00,1993-03-02 00:00:00,1993,25.0,19,7.226315789473685,128.7526315789474,True,1993-03-01 06:00:00,8.3,125.8,25.0,NR,TD,TD
1993096N08148,1993-04-06 00:00:00,1993-04-14 12:00:00,1993,25.0,69,7.1637681159420294,136.11449275362318,True,1993-04-13 09:00:00,6.4,126.2,23.0,NR,TD,TD
1993105N06165,1993-04-15 06:00:00,1993-04-28 18:00:00,1993,30.0,109,7.201834862385321,145.8,True,1993-04-28 06:00:00,6.5,125.2,20.0,NR,TD,TD
1993164N04160,1993-06-13 06:00:00,1993-06-28 18:00:00,1993,130.0,125,10.718399999999999,140.092,True,1993-06-25 21:00:00,17.1,121.8,108.0,TS,STY,TY
1993166N06131,1993-06-15 06:00:00,1993-06-20 06:00:00,1993,30.0,41,10.492682926829268,127.51951219512196,True,1993-06-19 09:00:00,13.7,123.2,25.0,TS,TD,TD
1993185N09137,1993-07-04 06:00:00,1993-07-13 00:00:00,1993,85.0,71,13.704225352112676,120.16338028169015,True,1993-07-08 00:00:00,12.1,125.2,35.0,TS,TY,TS
1993231N09134,1993-08-19 06:00:00,1993-08-29 12:00:00,1993,45.0,83,13.985542168674698,119.37228915662651,True,1993-08-22 00:00:00,11.3,124.8,25.0,NR,TS,TD
1993250N17119,1993-09-07 06:00:00,1993-09-15 00:00:00,1993,110.0,63,20.488888888888887,120.10793650793651,True,1993-09-08 12:00:00,17.9,120.7,20.0,NR,TY,TD
1993253N06150,1993-09-09 18:00:00,1993-09-18 18:00:00,1993,65.0,73,15.156164383561645,127.13287671232878,True,1993-09-15 18:00:00,18.9,121.4,45.0,TS,TY,TS
1993261N11131,1993-09-18 06:00:00,1993-09-27 18:00:00,1993,80.0,77,18.555844155844156,116.4038961038961,True,1993-09-20 03:00:00,16.9,121.8,18.0,TS,TY,TD
1993271N14134,1993-09-28 00:00:00,1993-10-09 06:00:00,1993,70.0,91,19.264835164835162,129.0263736263736,True,1993-10-04 06:00:00,16.5,122.0,65.0,TS,TY,TY
1993279N12114,1993-10-06 00:00:00,1993-10-13 12:00:00,1993,25.0,61,17.18032786885246,120.80819672131148,True,1993-10-07 12:00:00,14.9,120.7,25.0,NR,TD,TD
1993298N11154,1993-10-25 00:00:00,1993-11-05 00:00:00,1993,120.0,89,15.233707865168538,130.6247191011236,True,1993-11-01 09:00:00,16.1,121.6,95.0,TS,TY,TY
1993317N08149,1993-11-13 06:00:00,1993-11-19 00:00:00,1993,25.0,47,6.699999999999999,138.55744680851063,True,1993-11-18 18:00:00,8.9,126.2,25.0,NR,TD,TD
1993322N09137,1993-11-17 12:00:00,1993-11-24 12:00:00,1993,95.0,57,11.396491228070175,121.33157894736841,True,1993-11-20 09:00:00,10.9,124.8,35.0,TS,TY,TS
1993331N05172,1993-11-27 06:00:00,1993-12-09 12:00:00,1993,105.0,99,10.11111111111111,136.7020202020202,True,1993-12-05 15:00:00,14.1,122.7,78.0,TS,TY,TY
1993336N05164,1993-12-01 12:00:00,1993-12-16 06:00:00,1993,120.0,119,10.463865546218488,128.58067226890756,True,1993-12-10 12:00:00,12.4,122.1,80.0,TS,TY,TY
1993353N05159,1993-12-18 18:00:00,1993-12-30 06:00:00,1993,70.0,93,8.381720430107526,134.78924731182795,True,1993-12-26 06:00:00,9.7,125.6,65.0,TS,TY,TY
1994001N05156,1994-01-01 06:00:00,1994-01-06 12:00:00,1994,25.0,43,9.002325581395349,136.97674418604652,True,1994-01-05 15:00:00,12.0,125.3,23.0,NR,TD,TD
1994088N09148,1994-03-28 18:00:00,1994-04-09 06:00:00,1994,75.0,93,11.994623655913978,127.45376344086023,True,1994-04-04 09:00:00,10.4,123.9,65.0,TS,TY,TY
1994134N05161,1994-05-14 00:00:00,1994-05-27 00:00:00,1994,30.0,105,9.393333333333333,137.4952380952381,True,1994-05-24 21:00:00,12.5,121.1,28.0,NR,TD,TD
1994169N06152,1994-06-18 00:00:00,1994-06-25 18:00:00,1994,45.0,63,13.222222222222221,129.12857142857143,True,1994-06-22 18:00:00,14.2,122.6,20.0,TS,TS,TD
1994197N14115,1994-07-16 06:00:00,1994-07-21 18:00:00,1994,45.0,45,17.84888888888889,122.04,True,1994-07-19 00:00:00,18.1,120.6,45.0,TS,TS,TS
1994232N10144,1994-08-20 00:00:00,1994-08-29 12:00:00,1994,60.0,77,16.801298701298702,122.57922077922079,True,1994-08-24 12:00:00,16.7,122.0,20.0,TS,TS,TD
1994287N14156,1994-10-14 00:00:00,1994-10-27 00:00:00,1994,80.0,105,13.595238095238095,126.93809523809524,True,1994-10-21 03:00:00,14.6,121.6,70.0,TS,TY,TY
1994345N06165,1994-12-10 18:00:00,1994-12-26 12:00:00,1994,115.0,127,10.596850393700787,136.11023622047244,True,1994-12-21 15:00:00,11.0,124.9,80.0,TS,TY,TY
1995148N07150,1995-05-28 00:00:00,1995-06-09 18:00:00,1995,50.0,103,15.532038834951456,127.2621359223301,True,1995-06-01 21:00:00,11.8,125.4,28.0,TS,TS,TD
1995206N15133,1995-07-25 06:00:00,1995-07-31 18:00:00,1995,65.0,53,18.747169811320756,121.35094339622643,True,1995-07-27 06:00:00,16.8,121.6,25.0,TS,TY,TD
1995209N17122,1995-07-27 18:00:00,1995-07-29 06:00:00,1995,35.0,13,18.023076923076925,122.37692307692308,True,1995-07-27 18:00:00,17.0,122.1,30.0,NR,TS,TD
1995225N12124,1995-08-13 06:00:00,1995-08-21 00:00:00,1995,60.0,63,16.522222222222222,114.36031746031746,True,1995-08-13 18:00:00,12.4,122.5,15.0,NR,TS,TD
1995244N08139,1995-09-01 00:00:00,1995-09-08 00:00:00,1995,45.0,57,16.04035087719298,120.66315789473684,True,1995-09-04 00:00:00,16.8,121.8,35.0,TS,TS,TS
1995247N05144,1995-09-03 12:00:00,1995-09-11 18:00:00,1995,30.0,67,9.929850746268656,123.64477611940299,True,1995-09-07 06:00:00,9.0,125.8,15.0,NR,TD,TD
1995252N08142,1995-09-09 00:00:00,1995-09-24 00:00:00,1995,90.0,121,22.527272727272727,130.54876033057852,True,1995-09-11 21:00:00,13.7,124.2,20.0,NR,TY,TD
1995262N04161,1995-09-19 00:00:00,1995-09-29 00:00:00,1995,25.0,81,7.607407407407408,132.84938271604938,True,1995-09-25 12:00:00,9.8,124.0,25.0,NR,TD,TD
1995264N06174,1995-09-21 06:00:00,1995-10-04 12:00:00,1995,95.0,107,11.378504672897197,135.43831775700934,True,1995-09-29 12:00:00,11.9,125.1,65.0,TS,TY,TY
1995276N13124,1995-10-03 06:00:00,1995-10-07 12:00:00,1995,25.0,35,14.134285714285713,114.48,True,1995-10-03 06:00:00,12.9,123.6,15.0,NR,TD,TD
1995277N07141,1995-10-03 12:00:00,1995-10-14 12:00:00,1995,75.0,89,14.66067415730337,119.32359550561797,True,1995-10-07 15:00:00,13.7,123.0,20.0,TS,TY,TD
1995292N08150,1995-10-18 12:00:00,1995-10-27 18:00:00,1995,65.0,75,11.42,125.92266666666667,True,1995-10-23 15:00:00,13.1,123.6,33.0,TS,TY,TD
